"HITId,""HITTypeId"",""Title"",""Description"",""Keywords"",""Reward"",""CreationTim";"e""";",""MaxAs";signme;"nts"",""Requ";ester;Annotat;"ion"",""A";ssi;gnm;entDurati;onInS;"econds"",""A";utoApprova;lDe;layI;nSeconds;,Expira;tion;,Numb;erO;fSimil;arHI;"Ts"",""Lif";eti;meI;nS;econds;,As;si;"gnmentId"",""Wor";ker;"Id""";",""Assignmen";"tStatus"",""AcceptTime"",";SubmitTim;"e"",""Aut";oApprovalTi;"me"",""Ap";provalTi;"me"",""Rejectio";"nTime"",";Reque;sterFeedback;,Work;TimeInSe;"conds"",""Li";fetimeApp;rovalRate;,Last30DaysApprovalR;"ate""";",""L";ast7DaysA;ppro;"valRate"",""Answer.surveycode"",""Approve"",""Reject""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3L70J4KAZJA5AB9BH0IP2KHNLC3AD3"",""Approved"",""Sat"; Jun;26;08:19:07; PDT;"2021"",""Sat"; Jun;26;08:40:27; PDT;"2021"",""Tue"; Jun;29;08:40:27; PDT;"2021"",""Mon"; Jun;28;02:43:54; PDT;"2021"","","",""1280"",""100";"% (1/1)"",""100";"% (1/1)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3LEP4MGT3JOATLE3NEILXV1T3SGBDN"",""Approved"",""Fri"; Jun;25;05:08:27; PDT;"2021"",""Fri"; Jun;25;05:52:20; PDT;"2021"",""Mon"; Jun;28;05:52:20; PDT;"2021"",""Sat"; Jun;26;04:10:19; PDT;"2021"","","",""2633"",""100";"% (1/1)"",""100";"% (1/1)"",""0";"% (0/0)"",""BUbu2021$$"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3LRLIPTPETXDOHFL9H4C6XCD5JTAK5"",""Approved"",""Fri";Jun ;25;06:02:50;PDT ;"2021"",""Fri";Jun ;25;06:56:06;PDT ;"2021"",""Mon";Jun ;28;06:56:06;PDT ;"2021"",""Sat";Jun ;26;04:16:20;PDT ;"2021"","","",""3196"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3MAOD8E57TYQS08HH4O6IX4F0Z6NXQ"",""Approved"",""Fri"; Jun;25;05:01:27; PDT;"2021"",""Fri"; Jun;25;05:09:56; PDT;"2021"",""Mon"; Jun;28;05:09:56; PDT;"2021"",""Sat"; Jun;26;04:13:16; PDT;"2021"","","",""509"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3MX2NQ3YCCIM2B2BD4SKOG4T9E75XJ"",""Approved"",""Fri"; Jun;25;06:02:19; PDT;"2021"",""Fri"; Jun;25;06:37:38; PDT;"2021"",""Mon"; Jun;28;06:37:38; PDT;"2021"",""Sat"; Jun;26;04:14:36; PDT;"2021"","","",""2119"",""100";"% (3/3)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3NG53N1RLY70GKJMPBP66NSH95Z8P0"",""Approved"",""Fri"; Jun;25;07:16:57; PDT;"2021"",""Fri"; Jun;25;07:39:49; PDT;"2021"",""Mon"; Jun;28;07:39:49; PDT;"2021"",""Sat"; Jun;26;04:10:19; PDT;"2021"","","",""1372"",""100";"% (2/2)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3OCHAWUVGR8PKUNEKRWQQ5NB641KXI"",""Approved"",""Fri"; Jun;25;06:55:25; PDT;"2021"",""Fri"; Jun;25;07:13:02; PDT;"2021"",""Mon"; Jun;28;07:13:02; PDT;"2021"",""Sat"; Jun;26;04:10:20; PDT;"2021"","","",""1057"",""100";"% (2/2)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3OF2M9AATJCEPPNTL9KBNQ3ME4ZKZF"",""Approved"",""Fri"; Jun;25;05:01:26; PDT;"2021"",""Fri"; Jun;25;05:17:25; PDT;"2021"",""Mon"; Jun;28;05:17:25; PDT;"2021"",""Sat"; Jun;26;04:10:20; PDT;"2021"","","",""959"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3OHYZ19UGFTWE80079W5DETMPO2AOO"",""Approved"",""Fri"; Jun;25;05:56:50; PDT;"2021"",""Fri"; Jun;25;06:14:09; PDT;"2021"",""Mon"; Jun;28;06:14:09; PDT;"2021"",""Sat"; Jun;26;04:11:23; PDT;"2021"","","",""1039"",""100";"% (1/1)"",""100";"% (1/1)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3OXV7EAXLHE65HVBYYV196TPYEG36W"",""Approved"",""Fri"; Jun;25;05:01:27; PDT;"2021"",""Fri"; Jun;25;05:07:10; PDT;"2021"",""Mon"; Jun;28;05:07:10; PDT;"2021"",""Sat"; Jun;26;04:11:23; PDT;"2021"","","",""343"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021”,"","",""3PWWM24LHVM4ODIGNDEUAAKOYV682C"",""Approved"",""Fri"; Jun;25;05:01:24; PDT;"2021"",""Fri"; Jun;25;05:08:19; PDT;"2021"",""Mon"; Jun;28;05:08:19; PDT;"2021"",""Sat"; Jun;26;04:13:15; PDT;"2021"","","",""415"",""100%";"(5/5)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3QRYMNZ7F15JBJZXCUN9TUJ9N3INT7"",""Approved"",""Fri";Jun ;25;05:01:26;PDT ;"2021"",""Fri";Jun ;25;05:13:07;PDT ;"2021"",""Mon";Jun ;28;05:13:07;PDT ;"2021"",""Sat";Jun ;26;04:16:20;PDT ;"2021"","","",""701"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3QY5DC2MXU8MN415EBU6QLW24Q3FUJ"",""Approved"",""Fri"; Jun;25;05:29:09; PDT;"2021"",""Fri"; Jun;25;05:45:03; PDT;"2021"",""Mon"; Jun;28;05:45:03; PDT;"2021"",""Sat"; Jun;26;04:14:08; PDT;"2021"","","",""954"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3R6BYFZZPA0E48V0JG5TASV6Y8KFXB"",""Approved"",""Fri"; Jun;25;05:01:26; PDT;"2021"",""Fri"; Jun;25;05:17:32; PDT;"2021"",""Mon"; Jun;28;05:17:32; PDT;"2021"",""Sat"; Jun;26;04:15:24; PDT;"2021"","","",""966"",""100%";"(1/1)"",""100%";"(1/1)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3RXPCZQMQSZCS762N7Q4X4RHU85G1J"",""Approved"",""Fri"; Jun;25;05:01:27; PDT;"2021"",""Fri"; Jun;25;05:12:05; PDT;"2021"",""Mon"; Jun;28;05:12:05; PDT;"2021"",""Sat"; Jun;26;04:14:37; PDT;"2021"","","",""638"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3S4AW7T80E696YHMLG6M8U3S291L47"",""Approved"",""Fri"; Jun;25;05:01:27; PDT;"2021"",""Fri"; Jun;25;05:20:19; PDT;"2021"",""Mon"; Jun;28;05:20:19; PDT;"2021"",""Sat"; Jun;26;04:14:08; PDT;"2021"","","",""1132"",""100";"% (2/2)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3SB5N7Y3O6SCLILKROM4JZ87PGZG0G"",""Approved"",""Fri"; Jun;25;05:01:27; PDT;"2021"",""Fri"; Jun;25;05:16:12; PDT;"2021"",""Mon"; Jun;28;05:16:12; PDT;"2021"",""Sat"; Jun;26;04:15:24; PDT;"2021"","","",""885"",""100%";"(4/4)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3TDXMTX3CEILVKDUJ12ODCVEHWDI6B"",""Approved"",""Fri";Jun ;25;05:01:27;PDT ;"2021"",""Fri";Jun ;25;05:47:17;PDT ;"2021"",""Mon";Jun ;28;05:47:17;PDT ;"2021"",""Sat";Jun ;26;04:16:20;PDT ;"2021"","","",""2750"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3U0SRXB7CGT6V4M585IETFIRZILNRU"",""Approved"",""Fri"; Jun;25;05:06:14; PDT;"2021"",""Fri"; Jun;25;05:49:00; PDT;"2021"",""Mon"; Jun;28;05:49:00; PDT;"2021"",""Sat"; Jun;26;04:10:20; PDT;"2021"","","",""2566"",""100";"% (3/3)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3UN61F00HZD25FGZ45MSZYI58XL5RM"",""Approved"",""Fri"; Jun;25;05:01:26; PDT;"2021"",""Fri"; Jun;25;05:25:32; PDT;"2021"",""Mon"; Jun;28;05:25:32; PDT;"2021"",""Sat"; Jun;26;04:10:19; PDT;"2021"","","",""1446"",""100";"% (2/2)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3V5Q80FXI0FINGCABWJYJTCDI9E32F"",""Approved"",""Fri"; Jun;25;05:01:26; PDT;"2021"",""Fri"; Jun;25;05:25:05; PDT;"2021"",""Mon"; Jun;28;05:25:05; PDT;"2021"",""Sat"; Jun;26;04:15:24; PDT;"2021"","","",""1419"",""100";"% (2/2)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3VELCLL3GN76E7A7CNKMFJR5TT51F5"",""Approved"",""Fri"; Jun;25;05:09:29; PDT;"2021"",""Fri"; Jun;25;06:00:39; PDT;"2021"",""Mon"; Jun;28;06:00:39; PDT;"2021"",""Sat"; Jun;26;04:11:23; PDT;"2021"","","",""3070"",""100";"% (2/2)"",""100";"% (2/2)"",""0";"% (0/0)"",""BR1_2021"""
"356TQKY9XHL8NUHT3NQNII65OXT78U,""33YYKPVHQYQCT8X4EJB0JA6WFIYU0Y"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-1;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:01:09;PDT ;"2021"",""51"",""BatchId:4487238;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:01:09;PDT ;"2021"","","",""3WETL7AQWWWAMDVXTFLWH0FP2J535G""""Approved"",""Fri";Jun ;25;05:01:27;PDT ;"2021"",""Fri";Jun ;25;05:30:55;PDT ;"2021"",""Mon";Jun ;28;05:30:55;PDT ;"2021"",""Sat";Jun ;26;04:16:20;PDT ;"2021"","","",""1768"",""100%";"(1/1)"",""100%";"(1/1)"",""0%";"(0/0)"",""BR1_2021"""
