"HITId,""HITTypeId"",""Title"",""Description"",""Keywords"",""Reward"",""CreationTim";"e""";",""MaxAs";signme;"nts"",""Requ";ester;Annotat;"ion"",""A";ssi;gnm;entDurati;onInS;"econds"",""A";utoApprova;lDe;layI;nSeconds;,Expira;tion;,Numb;erO;fSimil;arHI;"Ts"",""Lif";eti;meI;nS;econds;,As;si;"gnmentId"",""Wor";ker;"Id""";",""Assignmen";"tStatus"",""AcceptTime"",";SubmitTim;"e"",""Aut";oApprovalTi;"me"",""Ap";provalTi;"me"",""Rejectio";"nTime"",";Reque;sterFeedback;,Work;TimeInSe;"conds"",""Li";fetimeApp;rovalRate;,Last30DaysApprovalR;"ate""";",""L";ast7DaysA;ppro;"valRate"",""Answer.surveycode"",""Approve"",""Reject""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3IHR8NYAMAPZXJWKD8ZTPBCC7S14P5"",""Rejected"",""Wed"; Jun;30;08:38:56; PDT;"2021"",""Wed"; Jun;30;09:08:57; PDT;"2021"",""Sat"; Jul;3;09:08:57; PDT;"2021"","",""";Fri ;Jul;02 05:15;:46;"PDT 2021"",""Incorrect surv";ey code provi;ded and no ;response to my survey ;on google ;for;ms reco;rde;"d."",""18";"01"",""0%";"(0/1)"",""0%";(0/1;")"",""0% (0";"/1)""";",""A28";"3HD6YDICVBN""";;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3JMSRU9HQLIUU5Q9OQK54PDL60AVER"",""Approved"",""Mon"; Jun;28;04:37:08; PDT;"2021"",""Mon"; Jun;28;04:51:38; PDT;"2021"",""Thu"; Jul;1;04:51:38; PDT;"2021"",""Mon"; Jun;28;08:57:18; PDT;"2021"","","",""870"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3K3R2QNK8ERDMUASBPUEGPAR1WO9U9"",""Approved"",""Mon"; Jun;28;06:42:32; PDT;"2021"",""Mon"; Jun;28;06:51:54; PDT;"2021"",""Thu"; Jul;1;06:51:54; PDT;"2021"",""Mon"; Jun;28;08:57:18; PDT;"2021"","","",""562"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3KAKFY4PGXQMY1QC0Z4Q69JU75B3IQ"",""Approved"",""Fri"; Jun;25;05:03:41; PDT;"2021"",""Fri"; Jun;25;05:49:49; PDT;"2021"",""Mon"; Jun;28;05:49:49; PDT;"2021"",""Sat"; Jun;26;04:37:06; PDT;"2021"","","",""2768"",""100%";"(4/4)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3KB8R4ZV1HVD55OUP4JT3G4QGKWGB2"",""Approved"",""Fri";Jun ;25;05:03:38;PDT ;"2021"",""Fri";Jun ;25;05:50:29;PDT ;"2021"",""Mon";Jun ;28;05:50:29;PDT ;"2021"",""Sat";Jun ;26;04:40:39;PDT ;"2021"","","",""2811"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3KKG4CDWKLME5WGDWJ3W3LCX2SZ49Y"",""Rejected"",""Thu"; Jul;1;19:57:37; PDT;"2021"",""Thu"; Jul;1;20:41:05; PDT;"2021"",""Sun"; Jul;4;20:41:05; PDT;"2021"","",""";Fri ;Jul;02 05:15;:46;"PDT 2021"",""Incorrect surv";ey code provi;ded and no ;response to my survey ;on google ;for;ms reco;rde;"d."",""26";"08"",""0%";"(0/1)"",""0%";(0/1;")"",""0% (0";"/1)""";",""A2C";"8LY4KTL7J70""";;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021”,"","",""3LOTDFNYAANZF8QA9B9789HZP6LFWP"",""Approved"",""Fri"; Jun;25;09:19:35; PDT;"2021"",""Fri"; Jun;25;09:31:37; PDT;"2021"",""Mon"; Jun;28;09:31:37; PDT;"2021"",""Sat"; Jun;26;04:39:47; PDT;"2021"","","",""722"",""100%";"(4/4)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3MRNMEIQW8UM6U0FER7FBYXYFMULDK"",""Approved"",""Fri"; Jun;25;05:03:40; PDT;"2021"",""Fri"; Jun;25;05:28:48; PDT;"2021"",""Mon"; Jun;28;05:28:48; PDT;"2021"",""Sat"; Jun;26;04:39:46; PDT;"2021"","","",""1508"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3MX2NQ3YCCIM2B2BD4SKOG4T9E65XI"",""Approved"",""Fri"; Jun;25;05:06:37; PDT;"2021"",""Fri"; Jun;25;05:38:23; PDT;"2021"",""Mon"; Jun;28;05:38:23; PDT;"2021"",""Sat"; Jun;26;04:40:02; PDT;"2021"","","",""1906"",""100%";"(4/4)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3N2BF7Y2VTINOSN20ZRK2WRL7JIHMW"",""Approved"",""Fri";Jun ;25;08:18:33;PDT ;"2021"",""Fri";Jun ;25;08:31:03;PDT ;"2021"",""Mon";Jun ;28;08:31:03;PDT ;"2021"",""Sat";Jun ;26;04:40:39;PDT ;"2021"","","",""750"",""100% (";"2/2)"",""100% (";"2/2)"",""0% (";"0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3N4BPTXIOBGX3QTJFML36YO7CMNKUT"",""Approved"",""Fri"; Jun;25;07:43:56; PDT;"2021"",""Fri"; Jun;25;07:52:15; PDT;"2021"",""Mon"; Jun;28;07:52:15; PDT;"2021"",""Sat"; Jun;26;04:38:22; PDT;"2021"","","",""499"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3N8OEVH1FUELGCU1HS1NE9DRE57OO2"",""Approved"",""Fri"; Jun;25;06:40:24; PDT;"2021"",""Fri"; Jun;25;07:20:54; PDT;"2021"",""Mon"; Jun;28;07:20:54; PDT;"2021"",""Sat"; Jun;26;04:35:46; PDT;"2021"","","",""2430"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3NC5L260MRARAZH8IPIXRF4DM4FOFF"",""Approved"",""Fri"; Jun;25;05:03:40; PDT;"2021"",""Fri"; Jun;25;05:20:06; PDT;"2021"",""Mon"; Jun;28;05:20:06; PDT;"2021"",""Sat"; Jun;26;04:38:22; PDT;"2021"","","",""986"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3OUYGIZWRAMIYVEJU7CRD8MZQ7V0PD"",""Rejected"",""Fri"; Jun;25;10:37:04; PDT;"2021"",""Fri"; Jun;25;11:15:03; PDT;"2021"",""Mon"; Jun;28;11:15:03; PDT;"2021"","",""";Sat ;Jun;26 04:36;:40;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""2279"",""0%";"(0/1)"",""0%";"(0/1)"",""0%";"(0/0)"",""A190A6Q71V8WPX"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3P1L2B7AD4DDARR440LVMS9XJC4OLB"",""Rejected"",""Thu"; Jul;1;11:21:56; PDT;"2021"",""Thu"; Jul;1;11:26:01; PDT;"2021"",""Sun"; Jul;4;11:26:01; PDT;"2021"","",""";Fri ;Jul;02 05:15;:46;"PDT 2021"",""Incorrect surv";ey code provi;ded and no ;response to my survey ;on google ;for;ms reco;rde;"d."",""24";"5"",""0%";"(0/1)"",""0%";(0/1);,0% (0/;"1)"",";A347;"W7P09GNXPV""";;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021”,"","",""3PQMUDRV7UU1O48VL2BDAFLJQN8II5"",""Approved"",""Fri"; Jun;25;06:54:16; PDT;"2021"",""Fri"; Jun;25;07:04:00; PDT;"2021"",""Mon"; Jun;28;07:04:00; PDT;"2021"",""Sat"; Jun;26;04:38:21; PDT;"2021"","","",""584"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3Q5C1WP23PPECAHI6B7DT70S4ZS51R"",""Rejected"",""Fri"; Jun;25;09:18:54; PDT;"2021"",""Fri"; Jun;25;09:46:08; PDT;"2021"",""Mon"; Jun;28;09:46:08; PDT;"2021"","",""";Sat ;Jun;26 04:39;:20;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""1634"",""0%";"(0/1)"",""0%";"(0/1)"",""0%";"(0/0)"",""A340NIUVD3RRB6"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3QAVNHZ3EPSO8NX3UHGDLXPSUJXLAI"",""Approved"",""Fri"; Jun;25;05:03:39; PDT;"2021"",""Fri"; Jun;25;05:33:27; PDT;"2021"",""Mon"; Jun;28;05:33:27; PDT;"2021"",""Sat"; Jun;26;04:38:22; PDT;"2021"","","",""1788"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3QHK8ZVMIP6TRX2V0VG9G89YC1ILBD"",""Approved"",""Fri"; Jun;25;05:03:39; PDT;"2021"",""Fri"; Jun;25;05:35:14; PDT;"2021"",""Mon"; Jun;28;05:35:14; PDT;"2021"",""Sat"; Jun;26;04:39:47; PDT;"2021"","","",""1895"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3R9WASFE224393VFKYTE7DBH69OFZG"",""Approved"",""Fri"; Jun;25;20:21:24; PDT;"2021"",""Fri"; Jun;25;20:35:44; PDT;"2021"",""Mon"; Jun;28;20:35:44; PDT;"2021"",""Sat"; Jun;26;04:37:06; PDT;"2021"","","",""860"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3S3AMIZX3XTT3Q691EEG8F7BLDNDC3"",""Rejected"",""Fri"; Jun;25;10:54:57; PDT;"2021"",""Fri"; Jun;25;11:02:54; PDT;"2021"",""Mon"; Jun;28;11:02:54; PDT;"2021"","",""";Sat ;Jun;26 04:38;:59;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""477"",""0% (";"0/1)"",""0% (";"0/1)"",""0% (";"0/0)"",""A2TTBSWYU44ZVN"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3S96KQ6I9PSAP78KN096XP7F9ZGDTF"",""Rejected"",""Fri"; Jun;25;06:25:50; PDT;"2021"",""Fri"; Jun;25;06:39:56; PDT;"2021"",""Mon"; Jun;28;06:39:56; PDT;"2021"","",""";Sat ;Jun;26 04:37;:52;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""846"",""0% (";"0/1)"",""0% (";"0/1)"",""0% (";"0/0)"",""A1FC1BYKMNWURK"""
